lexical_id,entry_id,word,word_with_airab_or_variant,part_of_speech,domain,definition,language_direction,source_dictionary,normalized_word,normalized_definition,extra,publisher,publisher_url,prepared_by
slx_9abec5f0a90f11c5,87,احتلام,اِحتلام:,,Arabic → Sindhi,خواب ۾ تڙ پوڻ.,arabic,Arabic → Sindhi,احتلام,خواب تڙ پوڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_23fe0944d12e6f1f,88,احتمال,احتمَال:,,Arabic → Sindhi,ڪنھن بھ ڳالھھ ٿي پوڻ جو انديشو، امڪان.,arabic,Arabic → Sindhi,احتمال,ڪنھن بھ ڳالھھ ٿي پوڻ جو انديشو امڪان,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_1a9827fe270db09b,89,احتياط,اِحتياطُ:,,Arabic → Sindhi,سنڀال، بچاءَ، خبرداري.,arabic,Arabic → Sindhi,احتياط,سنڀال بچاء خبرداري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_b9a958d45e55f7a9,90,احد,احَدُ:,,Arabic → Sindhi,اڪيلو، خدا تعاليٰ جو صفاتي نالو.,arabic,Arabic → Sindhi,احد,اڪيلو خدا تعالي جو صفاتي نالو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_514292ae21565cf8,91,احدي,احدي:,,Arabic → Sindhi,سپاھي، جنگجو.,arabic,Arabic → Sindhi,احدي,سپاھي جنگجو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3db3af263b7b08ce,92,احدية,احـَديةَ:,,Arabic → Sindhi,ھيڪڙائي.,arabic,Arabic → Sindhi,احدية,ھيڪڙائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ceae190e94a1069e,93,احرام,اِحرامُ:,,Arabic → Sindhi,ڪپڙي جا ٻھ اڻ سبيل ٽڪرا، جنھن سان عمري وقت گوڏ ٻڌجي ۽ ڪلھن کي ڍڪجي.,arabic,Arabic → Sindhi,احرام,ڪپڙي جا ٻھ اڻ سبيل ٽڪرا جنھن سان عمري وقت گوڏ ٻڌجي ڪلھن کي ڍڪجي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6e46ff6d5d313d51,94,احساس,اِحساسُ:,,Arabic → Sindhi,شعوري ڪيفيت.,arabic,Arabic → Sindhi,احساس,شعوري ڪيفيت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_d2ae0f36356aa013,95,احسان,اِحسَانُ:,,Arabic → Sindhi,ٿورو، مھرباني.,arabic,Arabic → Sindhi,احسان,ٿورو مھرباني,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_26e1109aae99ef09,96,احسانات,احسَانات:,,Arabic → Sindhi,(ج)ڀلايون.,arabic,Arabic → Sindhi,احسانات,ج ڀلايون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_45d93896db1d122b,97,احسن,احسَنُ:,,Arabic → Sindhi,وڌيڪ چڱو، سھڻو.,arabic,Arabic → Sindhi,احسن,وڌيڪ چڱو سھڻو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_b97c5f3542e7e909,98,احقر,احقَر:,,Arabic → Sindhi,ڪمترين.,arabic,Arabic → Sindhi,احقر,ڪمترين,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2033710d6d95f501,99,احڪام,احڪامُ:,,Arabic → Sindhi,(حڪم جو جمع) حڪم، امر.,arabic,Arabic → Sindhi,احڪام,حڪم جو جمع حڪم امر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_332e3b2450ad382c,100,احڪم الحاڪمين,احڪم الحاڪمين:,,Arabic → Sindhi,سڀني حاڪمن جو حاڪم.,arabic,Arabic → Sindhi,احڪم الحاڪمين,سڀني حاڪمن جو حاڪم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_828bdbac3062781f,101,احمد,احمد:,,Arabic → Sindhi,سڀني کان گھڻي عبادت ڪندڙ، سڀني کان گھڻو حمد چوندڙ، نبي اڪرم | جو ازلي نالو.,arabic,Arabic → Sindhi,احمد,سڀني کان گھڻي عبادت ڪندڙ سڀني کان گھڻو حمد چوندڙ نبي اڪرم جو ازلي نالو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_37fda654a8302c7c,102,احمر,احمَرُ:,,Arabic → Sindhi,ڳاڙھو.,arabic,Arabic → Sindhi,احمر,ڳاڙھو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_378c12ec19940499,103,احمق,احمَقُ:,,Arabic → Sindhi,بي عقل، مورک.,arabic,Arabic → Sindhi,احمق,بي عقل مورک,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f59a9988cd0f72d2,104,احوال,احـَوالُ:,,Arabic → Sindhi,حال جو جمع.,arabic,Arabic → Sindhi,احوال,حال جو جمع,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_dc29c947a0a08e9f,105,ا حياء,اِ حيَاءُ :,,Arabic → Sindhi,زنده ڪرڻ.,arabic,Arabic → Sindhi,ا حياء,زنده ڪرڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8435241ccdad055f,106,اخبار,اخبَارُ:,,Arabic → Sindhi,(خبر جو جمع)خبرن جو پرچو.,arabic,Arabic → Sindhi,اخبار,خبر جو جمع خبرن جو پرچو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_9c0372f87ea0f784,107,اخت,اختُ:,,Arabic → Sindhi,ڀيڻ.,arabic,Arabic → Sindhi,اخت,ڀيڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_90c7de1d16b53972,108,اختراع,اِختراعُ:,,Arabic → Sindhi,ڪنھن نئين شيءِ جو ايجاد.,arabic,Arabic → Sindhi,اختراع,ڪنھن نئين شيء جو ايجاد,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_651aa119a39a969f,109,اختصار,اِختصارُ:,,Arabic → Sindhi,وڏي بيان کي مختصر ڪري پيش ڪرڻ.,arabic,Arabic → Sindhi,اختصار,وڏي بيان کي مختصر ڪري پيش ڪرڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_a2fa3ebca0f8b5cc,110,اختلاف,اِختلافُ:,,Arabic → Sindhi,مخالفت، ابتڙ راءِ، ڦوٽ.,arabic,Arabic → Sindhi,اختلاف,مخالفت ابتڙ راء ڦوٽ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_b579a1de25c168c7,111,اختلافات,اِختلافات:,,Arabic → Sindhi,اختلاف جو جمع.,arabic,Arabic → Sindhi,اختلافات,اختلاف جو جمع,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_1a9c56c6b0e74764,112,ا ختلال,اِ ختلال:,,Arabic → Sindhi,خلل، خرابي.,arabic,Arabic → Sindhi,ا ختلال,خلل خرابي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3596e50eafe7bb21,113,اختيار,اختيارُ:,,Arabic → Sindhi,زور، مرضي.,arabic,Arabic → Sindhi,اختيار,زور مرضي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c18d1e81cd95d9bf,114,اختياري,اِختياري:,,Arabic → Sindhi,پنھنجي مرضي، حڪم.,arabic,Arabic → Sindhi,اختياري,پنھنجي مرضي حڪم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_665d4761bc44899b,115,اخذ,اخَذ:,,Arabic → Sindhi,اقتباس، چونڊ.,arabic,Arabic → Sindhi,اخذ,اقتباس چونڊ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_df2dbfb2f4100118,116,اخراج,اِخراجُ:,,Arabic → Sindhi,ٻاھر ڪڍڻ، نيڪالي ڏيڻ.,arabic,Arabic → Sindhi,اخراج,ٻاھر ڪڍڻ نيڪالي ڏيڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_95d6a6a272402885,117,اخراجات,اِخراجات:,,Arabic → Sindhi,خرچ پکا.,arabic,Arabic → Sindhi,اخراجات,خرچ پکا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_b214d4322dedde25,118,اخلاص,اِخلاصُ:,,Arabic → Sindhi,خلوص، سچائي.,arabic,Arabic → Sindhi,اخلاص,خلوص سچائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_312f5b5efe9e7c77,119,اخلاق,اخلاقُ:,,Arabic → Sindhi,(خلق جو جمع) چڱا لڇڻ، سٺيون عادتون.,arabic,Arabic → Sindhi,اخلاق,خلق جو جمع چڱا لڇڻ سٺيون عادتون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f3314b57b0de4012,120,اخ,اخُ:,,Arabic → Sindhi,(و) ڀاء.,arabic,Arabic → Sindhi,اخ,و ڀاء,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_19e31645511ddc24,121,اخوة,اخُوة:,,Arabic → Sindhi,برادري ڀائپي.,arabic,Arabic → Sindhi,اخوة,برادري ڀائپي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_1d3713c627f9d7e5,122,اخير,اخِيرُ:,,Arabic → Sindhi,پويون پڇاڙيءَ وارو، پڇاڙي.,arabic,Arabic → Sindhi,اخير,پويون پڇاڙيء وارو پڇاڙي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_1a614475601e1058,123,اداء,اداء:,,Arabic → Sindhi,بجا آوري، پورائي.,arabic,Arabic → Sindhi,اداء,بجا آوري پورائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_7895683445d659ee,124,آداب,آداب:,,Arabic → Sindhi,(ج) نثر ۽ نظم جملي علمن جو علم.,arabic,Arabic → Sindhi,آداب,ج نثر نظم جملي علمن جو علم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_64e95e398e78319a,125,ادب,ادب :,,Arabic → Sindhi,(و) خلق،تھذيب،مروت،لحاظ.,arabic,Arabic → Sindhi,ادب,و خلق تھذيب مروت لحاظ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_48bc653ac682fd34,126,ادباءٌ,ادباءٌ:,,Arabic → Sindhi,(اديب جو جمع) علم ادب جا ڄاڻو يا ماھر اديب.,arabic,Arabic → Sindhi,ادباء,اديب جو جمع علم ادب جا ڄاڻو يا ماھر اديب,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_56330f8559992217,127,ادراڪ,ادراڪ:,,Arabic → Sindhi,عقل، فھم.,arabic,Arabic → Sindhi,ادراڪ,عقل فھم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_595dfdcaf0907d81,128,ادغام,اِدغام:,,Arabic → Sindhi,ٻن حرفن کي شد سان گڏي. ھڪ ڪري اچارڻ.,arabic,Arabic → Sindhi,ادغام,ٻن حرفن کي شد سان گڏي ھڪ ڪري اچارڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_95347c3cc9db1b35,129,ادغيتة,ادغيتة:,,Arabic → Sindhi,دغا جو جمع.,arabic,Arabic → Sindhi,ادغيتة,دغا جو جمع,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_01c226d906cb9c5f,130,ادنيٰ,ادنيٰ:,,Arabic → Sindhi,گھٽ، ڪريل، حقير.,arabic,Arabic → Sindhi,ادني,گھٽ ڪريل حقير,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_182fe951f51ca7d6,131,ادوار,ادوار:,,Arabic → Sindhi,(دور جو جمع) ڦيرا، زمانا.,arabic,Arabic → Sindhi,ادوار,دور جو جمع ڦيرا زمانا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_7a4052c44afbeb0e,132,ادويه,ادويه:,,Arabic → Sindhi,(دوا جو جمع) دوائون.,arabic,Arabic → Sindhi,ادويه,دوا جو جمع دوائون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_de2ac22185216945,133,اديان,اديان:,,Arabic → Sindhi,(دين جو جمع) مذھب.,arabic,Arabic → Sindhi,اديان,دين جو جمع مذھب,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6a568951db47781b,134,اذان,اذان:,,Arabic → Sindhi,بانگ، ٻانگ، نماز لاءِ سڏ.,arabic,Arabic → Sindhi,اذان,بانگ ٻانگ نماز لاء سڏ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_abb027b13a40a352,135,اذن,اذن:,,Arabic → Sindhi,اجازت موڪل.,arabic,Arabic → Sindhi,اذن,اجازت موڪل,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_a03b11b70179f2d9,136,ارادت,ارادت:,,Arabic → Sindhi,ارادو، گھر، خواھش، عقيدو.,arabic,Arabic → Sindhi,ارادت,ارادو گھر خواھش عقيدو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_4da16ea3e26bb563,137,اراڪين,اراڪين:,,Arabic → Sindhi,رڪن جو جمع: ميمبر.,arabic,Arabic → Sindhi,اراڪين,رڪن جو جمع ميمبر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_e17f81a9c4b083b1,138,ارباب,اربابُ:,,Arabic → Sindhi,(رب جو جمع)حاڪم، مالڪ، صاحبان.,arabic,Arabic → Sindhi,ارباب,رب جو جمع حاڪم مالڪ صاحبان,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_e80b27d7e61c1ecf,139,اربعاء,اربعاء :,,Arabic → Sindhi,ھفتي جو چوٿون ڏينھن، ٻڌر.,arabic,Arabic → Sindhi,اربعاء,ھفتي جو چوٿون ڏينھن ٻڌر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_9fd8fd36213155d3,140,ارتعاش,ارتعاش:,,Arabic → Sindhi,عضون ۾ ڏڪڻي.,arabic,Arabic → Sindhi,ارتعاش,عضون ڏڪڻي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6fc7e191479e3aae,141,ارتقاء,ارتقاء :,,Arabic → Sindhi,ترقي چاڙھو، سڌارو.,arabic,Arabic → Sindhi,ارتقاء,ترقي چاڙھو سڌارو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ce798964e90d7b8d,142,ارتڪاب,اِرتڪابُ:,,Arabic → Sindhi,ڏوھي ٿيڻ.,arabic,Arabic → Sindhi,ارتڪاب,ڏوھي ٿيڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_eb092d0355b21a96,143,ارض,ارض:,,Arabic → Sindhi,ڀونءِ، زمين.,arabic,Arabic → Sindhi,ارض,ڀونء زمين,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_397d6a096a47e6e3,144,ارضي,ارضي:,,Arabic → Sindhi,ڌرتيءَ جو.,arabic,Arabic → Sindhi,ارضي,ڌرتيء جو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_a4818cc4c110b8b2,145,ارغوان,ارغوان:,,Arabic → Sindhi,ڳاڙھا ۽ سھڻا گل جھليندڙ ھڪ قسم جو وڻ.,arabic,Arabic → Sindhi,ارغوان,ڳاڙھا سھڻا گل جھليندڙ ھڪ قسم جو وڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3084e3655cd875ea,146,ارفع,ارفع:,,Arabic → Sindhi,نھايت بلند، مٿاھون.,arabic,Arabic → Sindhi,ارفع,نھايت بلند مٿاھون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6beda8d30e319d07,147,ارڪان,ارڪان:,,Arabic → Sindhi,(رڪن جو جمع)ٿنڀا، حڪومت، اداري يا جماعت جا بنيادي ميمبر.,arabic,Arabic → Sindhi,ارڪان,رڪن جو جمع ٿنڀا حڪومت اداري يا جماعت جا بنيادي ميمبر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_fa38de0be536e0d1,148,ارم,ارم:,,Arabic → Sindhi,شداد بن عاد جو ٺھرايل بھشت ارضي، بھشت، عاد قوم جو جد اعليٰ، قوم عاد جو شھر/ علائقو.,arabic,Arabic → Sindhi,ارم,شداد بن عاد جو ٺھرايل بھشت ارضي بھشت عاد قوم جو جد اعلي قوم عاد جو شھر علائقو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_62489fd1b868af9e,149,ارواح,ارواح:,,Arabic → Sindhi,روح جو جمع.,arabic,Arabic → Sindhi,ارواح,روح جو جمع,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_911f37c5ee16f30a,150,ازار,ازار:,,Arabic → Sindhi,چادر،ته بند- گوڏ، سٿڻ شلوار، پاجامو.,arabic,Arabic → Sindhi,ازار,چادر ته بند گوڏ سٿڻ شلوار پاجامو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c0fe9335bb9bb6af,151,ازالو,ازالو:,,Arabic → Sindhi,نقصان جي پورائي.,arabic,Arabic → Sindhi,ازالو,نقصان جي پورائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_5cfc76a09eb82b18,152,ازل,ازل:,,Arabic → Sindhi,دنيا جي پيدائش جو پھريون ڏينھن، تخليق جي شروعات.,arabic,Arabic → Sindhi,ازل,دنيا جي پيدائش جو پھريون ڏينھن تخليق جي شروعات,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8a6f09125090afb1,153,ازلي,ازلي:,,Arabic → Sindhi,اصل کان وٺي.,arabic,Arabic → Sindhi,ازلي,اصل کان وٺي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_be6d3a724d868aac,154,ازواج,ازواج:,,Arabic → Sindhi,(زوجھ جو جمع)زالون،گھر واريون.,arabic,Arabic → Sindhi,ازواج,زوجھ جو جمع زالون گھر واريون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_e2a0c826a50a23ff,155,ازواج مطھرات,ازواج مطھرات:,,Arabic → Sindhi,نبي اڪرم | جا حرم.,arabic,Arabic → Sindhi,ازواج مطھرات,نبي اڪرم جا حرم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6e17935530304c1e,156,استاذ,استاذ:,,Arabic → Sindhi,استاد،معلم،چالاڪ،ھوشيار.,arabic,Arabic → Sindhi,استاذ,استاد معلم چالاڪ ھوشيار,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_34bf7664498a9dd4,157,اساتذه,اساتذه:,,Arabic → Sindhi,استاد جو جمع.,arabic,Arabic → Sindhi,اساتذه,استاد جو جمع,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8346aae0cba6ef79,158,اساس,اساس:,,Arabic → Sindhi,پيڙھھ، بنياد.,arabic,Arabic → Sindhi,اساس,پيڙھھ بنياد,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_cea4a64b8e9cc97c,159,اسباب,اسباب:,,Arabic → Sindhi,(سبب جو جمع)سبب سامان سڙو، ٽپڙ.,arabic,Arabic → Sindhi,اسباب,سبب جو جمع سبب سامان سڙو ٽپڙ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
